RegionID,RegionType,RegionName,Latitude,Longitude
856,County,Baxter County,36.3261815,-92.38136209999999
2250,County,Delaware County,39.907793,-75.3878525
286,County,Polk County,27.8617347,-81.6911559
334,County,Wise County,33.2895861,-97.69822719999999
1301,County,Ottawa County,42.95302299999999,-86.0937312
2085,County,Wharton County,29.36909319999999,-96.15269850000001
2445,County,Montrose County,38.468304,-108.1428669
633,County,Mayes County,36.2322429,-95.3102505
468,County,Davie County,35.9367033,-80.5882803
2079,County,Webster Parish,32.7641355,-93.33889169999999
2461,County,Okanogan County,48.58968309999999,-119.6522139
2290,County,Franklin County,40.0154745,-82.99316069999999
1323,County,Pierce County,47.0675877,-122.1295269
2367,County,Kittitas County,47.17495479999999,-120.9319411
885,County,Bonner County,48.2751783,-116.5931483
2759,County,Jim Wells County,27.7841718,-98.04651849999999
1202,County,Mercer County,40.3028533,-74.7337069
234,County,Levy County,29.3178545,-82.82097399999999
2170,County,Campbell County,37.221014,-79.1096901
2995,County,Pasquotank County,36.2927068,-76.317414
2406,County,Marshall County,41.303028,-86.3376761
278,County,Pike County,41.3361875,-75.06111469999999
1105,County,Howell County,36.8527979,-91.9099238
2920,County,Des Moines County,40.9123374,-91.17369939999999
1806,County,Jackson County,38.9914998,-94.315422
3006,County,Rio Arriba County,36.6162892,-106.7234639
1993,County,Ravalli County,46.0174639,-114.1817424
1716,County,Fremont County,38.5306514,-105.5005483
318,County,Tift County,31.4205597,-83.54965659999999
2649,County,Champaign County,40.2138865,-88.24611829999999
2311,County,Guernsey County,40.0731129,-81.42789839999999
2464,County,Okmulgee County,35.6795873,-95.9832577
2990,County,Okeechobee County,27.3462015,-80.89865019999999
1620,County,Clarion County,41.1982095,-79.4703885
1482,County,Warren County,39.4241422,-84.1857115
211,County,Knox County,35.9874629,-83.9419784
1394,County,Snyder County,40.750748,-77.0564464
1248,County,Murray County,34.7928029,-84.7315563
3172,County,Natchitoches Parish,31.6801229,-93.17796589999999
2276,County,Franklin County,40.0154745,-82.99316069999999
1315,County,Person County,36.3528221,-78.9288242
515,County,Floyd County,34.2828967,-85.2308414
505,County,Essex County,40.7947466,-74.2648829
2330,County,Harrison County,30.432087,-89.0179332
1450,County,Upshur County,32.7099747,-94.976654
2816,County,Nez Perce County,46.41818139999999,-116.622876
1632,County,Clinton County,42.9663458,-84.5222189
712,County,Scott County,44.6834072,-93.54079089999999
652,County,Mower County,43.6824988,-92.6983868
1093,County,Hendry County,26.6105319,-81.0754657
2231,County,Crawford County,41.6661391,-80.2767327
2185,County,Cheatham County,36.184749,-87.10237459999999
2245,County,Defiance County,41.3491725,-84.4802606
109,County,Cass County,47.2144536,-94.2309171
2956,County,Livingston County,42.6207951,-83.8473015
2208,County,Colleton County,32.8242297,-80.7214417
2739,County,Jefferson County,39.5800298,-105.2662931
783,County,Waldo County,44.5106837,-69.20778949999999
1062,County,Greene County,39.697399,-83.8897057
2602,County,Woodford County,40.7128889,-89.1705998
2383,County,Lawrence County,40.957855,-80.365865
2199,County,Chippewa County,45.0673752,-91.2924666
867,County,Benton County,46.3166362,-119.5021582
209,County,Knox County,35.9874629,-83.9419784
455,County,Cooke County,33.6672185,-97.35165579999999
1680,County,Douglas County,39.2587106,-104.9388853
1704,County,Fayette County,33.4502206,-84.4802606
1502,County,Yadkin County,36.2023597,-80.6770787
153,County,Dyer County,36.0445248,-89.436391
2258,County,Escambia County,30.6389408,-87.3413599
2972,County,Montgomery County,39.1547426,-77.2405153
409,County,Brown County,44.45616740000001,-87.9334803
829,County,Amador County,38.3488921,-120.7740931
2164,County,Caldwell County,35.9227448,-81.5596427
2077,County,Webster County,37.3483339,-92.8577105
1341,County,Putnam County,41.4351069,-73.7948516
502,County,Erath County,32.17934040000001,-98.2212979
3213,County,Manassas City,38.7509488,-77.47526669999999
1111,County,Isanti County,45.6301379,-93.2537327
1418,County,Talbot County,38.7803973,-76.1319953
2672,County,Covington County,31.3066438,-86.49965460000001
1625,County,Clinton County,42.9663458,-84.5222189
1277,County,Oconto County,44.8332991,-88.0118473
2600,County,Williams County,48.432044,-103.2923954
1483,County,Warren County,39.4241422,-84.1857115
1899,County,Madison County,38.9041402,-89.9253233
2453,County,Newberry County,34.309094,-81.6035062
2485,County,Pontotoc County,34.7685043,-96.663812
593,County,Latah County,46.7360364,-116.6764195
1047,County,Graham County,33.076805,-109.7591675
2610,County,Alexander County,35.8974199,-81.20781640000001
2167,County,Calloway County,36.6402766,-88.28504199999999
2412,County,Marshall County,41.303028,-86.3376761
2374,County,Lagrange County,41.62887020000001,-85.39627689999999
2888,County,Bennington County,43.0278745,-73.13496049999999
2939,County,Huntington County,40.7911217,-85.52002399999999
1050,County,Graves County,36.6887728,-88.7108964
1021,County,Fulton County,33.8033965,-84.3962535
473,County,Delta County,38.8531357,-107.763621
826,County,Alcorn County,34.8984684,-88.59517509999999
1621,County,Clatsop County,46.0210796,-123.7653042
1222,County,Monroe County,43.2841246,-77.7452081
3192,County,Scotts Bluff County,41.8140936,-103.6362715
1737,County,Greenup County,38.5665695,-82.95015579999999
639,County,Miami County,40.081473,-84.1857115
390,County,Boone County,38.9940572,-84.7315563
2671,County,Coshocton County,40.27358230000001,-81.9534815
2930,County,Gloucester County,39.7103023,-75.1078332
1115,County,Jasper County,32.491436,-81.0754657
546,County,Green County,42.6287336,-89.62516459999999
1508,County,Addison County,44.1197293,-73.164338
1013,County,Finney County,38.0625252,-100.8903099
613,County,Logan County,35.9404623,-97.5247243
2787,County,Matagorda County,28.8204837,-95.9832577
484,County,Dodge County,43.3994215,-88.7108964
1189,County,McLeod County,44.8440016,-94.315422
3167,County,Independence County,35.8174139,-91.5983959
2348,County,Houghton County,47.1211215,-88.5694012
1399,County,Steele County,43.9758523,-93.17796589999999
408,County,Brown County,44.45616740000001,-87.9334803
1405,County,Summit County,41.0918991,-81.5596427
327,County,Ware County,31.134411,-82.4752757
961,County,Cowley County,37.2660235,-96.9209135
824,County,Albany County,42.6525793,-73.7562317
1876,County,Lincoln County,35.4637028,-81.20781640000001
171,County,Hale County,32.7859102,-87.6186379
1744,County,Halifax County,36.2646764,-77.6077865
2080,County,Webster County,37.3483339,-92.8577105
2535,County,Scotland County,34.8451203,-79.4703885
681,County,Perry County,40.371376,-77.2405153
83,County,Lee County,26.6630286,-81.9534815
1674,County,Douglas County,39.2587106,-104.9388853
1284,County,Oneida County,43.2371798,-75.4344727
3221,County,Saint Bernard Parish,29.879791,-89.3226954
82,County,Lee County,26.6630286,-81.9534815
3218,County,Prince George County,37.1593052,-77.2405153
1121,County,Jasper County,32.491436,-81.0754657
452,County,Cocke County,35.9359517,-83.12200740000002
2886,County,Beauregard Parish,30.7611484,-93.33889169999999
2092,County,Whitley County,41.1136133,-85.52002399999999
2069,County,Wapello County,41.0148894,-92.38136209999999
443,County,Clark County,36.0795613,-115.094045
383,County,Barry County,42.5354321,-85.35496499999999
1846,County,Laclede County,37.6965235,-92.539603
1232,County,Morgan County,40.2989226,-103.7289167
2933,County,Greenbrier County,38.0198478,-80.54384499999999
2973,County,Montgomery County,39.1547426,-77.2405153
1588,County,Carlton County,46.5619247,-92.6847226
2839,County,Sagadahoc County,43.8171265,-69.7825531
3210,County,Isle of Wight County,36.9288915,-76.6874701
1373,County,Seneca County,42.7651891,-76.8720961
877,County,Bladen County,34.5882404,-78.5660852
1780,County,Hopkins County,33.2282942,-95.4777811
2182,County,Chambers County,29.7524956,-94.6863782
180,County,Hill County,32.0621768,-97.179026
2075,County,Weakley County,36.3428865,-88.7108964
1104,County,Howard County,39.2873463,-76.964306
896,County,Bureau County,41.35991560000001,-89.4742177
2665,County,Clarendon County,33.6734243,-80.1875065
1143,County,Lassen County,40.5394389,-120.7120023
1908,County,Madison County,38.9041402,-89.9253233
1987,County,Pulaski County,34.75386150000001,-92.2236667
1873,County,Lincoln County,35.4637028,-81.20781640000001
1659,County,De Soto County,34.9065453,-89.9626799
1243,County,Morrow County,45.4514124,-119.6243921
2657,County,Christian County,36.99764400000001,-93.17796589999999
1306,County,Panola County,32.1920035,-94.315422
449,County,Clark County,36.0795613,-115.094045
1091,County,Harvey County,38.0025215,-97.35165579999999
1921,County,McClain County,35.0282316,-97.4814163
1344,County,Putnam County,41.4351069,-73.7948516
1870,County,Lincoln County,35.4637028,-81.20781640000001
3202,County,Williamsburg County,33.62936060000001,-79.6502105
357,County,Adams County,39.8398269,-104.1930918
521,County,Geary County,38.9984685,-96.79223549999999
2378,County,Lawrence County,40.957855,-80.365865
1879,County,Lincoln County,35.4637028,-81.20781640000001
2690,County,Effingham County,32.378148,-81.38393260000001
2181,County,Chambers County,29.7524956,-94.6863782
3032,County,Silver Bow County,45.8804293,-112.5843056
2038,County,Steuben County,42.321027,-77.3783789
2925,County,Evangeline Parish,30.7821781,-92.38136209999999
622,County,Macon County,39.8949055,-89.0179332
147,County,Dare County,35.6549619,-75.62080879999999
1011,County,Fannin County,33.5544296,-96.15269850000001
161,County,Ford County,40.4988592,-88.2071598
3073,County,Washington County,44.8896877,-92.8577105
717,County,Sioux County,43.08699360000001,-96.15269850000001
246,County,Lyon County,38.9524739,-119.1390642
1979,County,Preston County,39.5641007,-79.6951103
1037,County,Gibson County,38.3338249,-87.5791287
1292,County,Orange County,33.7174708,-117.8311428
1117,County,Jasper County,32.491436,-81.0754657
2492,County,Randolph County,35.7449531,-79.8296743
1836,County,Kendall County,41.5507043,-88.4403883
2730,County,Iberville Parish,30.2899179,-91.4048249
2771,County,Lafayette County,42.6293203,-90.0746767
1882,County,Lincoln County,35.4637028,-81.20781640000001
1163,County,Marion County,29.2787765,-82.12783999999999
2091,County,Whitley County,41.1136133,-85.52002399999999
1807,County,Jackson County,38.9914998,-94.315422
1626,County,Clinton County,42.9663458,-84.5222189
2446,County,Morrison County,45.9846475,-94.052545
1056,County,Greene County,39.697399,-83.8897057
2114,County,Accomack County,37.7063323,-75.8069082
1153,County,Louisa County,37.9925909,-77.973865
2791,County,McCurtain County,34.1481711,-94.81059549999999
2634,County,Botetourt County,37.5774613,-79.7848422
1612,County,Chester County,40.0010204,-75.8069082
564,County,Huron County,41.1266687,-82.6483442
2416,County,Marshall County,41.303028,-86.3376761
3197,County,Transylvania County,35.2190534,-82.7778579
2177,County,Caroline County,38.0445557,-77.2864879
1172,County,Marion County,29.2787765,-82.12783999999999
141,County,Coos County,43.242897,-124.1057369
1217,County,Monroe County,43.2841246,-77.7452081
316,County,Taos County,36.4358718,-105.5943388
2937,County,Hot Spring County,34.3393795,-92.97755579999999
271,County,Pike County,41.3361875,-75.06111469999999
1462,County,Wabash County,40.8033875,-85.84862360000001
3060,County,Washington County,44.8896877,-92.8577105
1410,County,Sumter County,28.6747526,-82.08429009999999
1275,County,Oconee County,34.74924500000001,-82.99316069999999
640,County,Miami County,40.081473,-84.1857115
2843,County,Schoharie County,42.65503349999999,-74.4994517
2084,County,Wexford County,44.387157,-85.52002399999999
3103,County,Mecklenburg County,35.2632655,-80.8543847
2456,County,Nicollet County,44.3572855,-94.27436279999999
501,County,Emmet County,45.6418969,-84.9769067
2922,County,Dorchester County,33.1680383,-80.54384499999999
2792,County,McDonough County,40.3885122,-90.6773046
1447,County,Uintah County,40.1069499,-109.3783206
1475,County,Warren County,39.4241422,-84.1857115
862,County,Becker County,46.9164628,-95.7036557
2740,County,Jefferson County,39.5800298,-105.2662931
3259,County,Petersburg City,37.2279279,-77.40192669999999
1514,County,Amherst County,37.5588285,-79.1096901
750,County,Titus County,33.2493126,-94.976654
560,County,Henry County,33.4347963,-84.14351359999999
1855,County,Leflore County,34.8622042,-94.645035
358,County,Adams County,39.8398269,-104.1930918
1327,County,Platte County,39.34756489999999,-94.7691586
2664,County,Claiborne County,36.4830423,-83.63484299999999
726,County,Smyth County,36.8687921,-81.5596427
733,County,Stone County,36.7748882,-93.4599326
992,County,Dillon County,34.3596012,-79.4253776
1843,County,Kleberg County,27.4308339,-97.69822719999999
1080,County,Hardin County,30.364764,-94.315422
1089,County,Harris County,29.7751825,-95.3102505
2639,County,Brookings County,44.4211592,-96.83509989999999
1684,County,Dunklin County,36.2364268,-90.055447
72,County,Elk County,41.4284924,-78.5660852
210,County,Knox County,35.9874629,-83.9419784
69,County,Bee County,28.3624206,-97.69822719999999
1302,County,Ottawa County,42.95302299999999,-86.0937312
302,County,Rhea County,35.5927914,-84.981754
658,County,Obion County,36.3469439,-89.1705998
2270,County,Franklin County,40.0154745,-82.99316069999999
1651,County,Daviess County,37.7307984,-87.10237459999999
288,County,Polk County,27.8617347,-81.6911559
3255,County,Jefferson Davis Parish,30.2672346,-92.8178291
2985,County,Muhlenberg County,37.17725009999999,-87.14228949999999
2410,County,Marshall County,41.303028,-86.3376761
360,County,Adams County,39.8398269,-104.1930918
1915,County,Malheur County,43.21716,-117.5791892
1127,County,Juneau Borough,58.3019444,-134.4197222
2295,County,Freeborn County,43.6656285,-93.33889169999999
2645,County,Caledonia County,44.55051,-72.04819069999999
289,County,Polk County,27.8617347,-81.6911559
472,County,Delta County,38.8531357,-107.763621
1029,County,Gallia County,38.8619254,-82.34518899999999
437,County,Clare County,44.0565054,-84.8567932
1159,County,Marion County,29.2787765,-82.12783999999999
2066,County,Wakulla County,30.1301689,-84.3542049
2282,County,Franklin County,40.0154745,-82.99316069999999
1757,County,Hancock County,39.8249915,-85.84862360000001
2415,County,Marshall County,41.303028,-86.3376761
115,County,Cass County,47.2144536,-94.2309171
606,County,Logan County,35.9404623,-97.5247243
412,County,Bryan County,32.0236584,-81.47183869999999
2971,County,Montgomery County,39.1547426,-77.2405153
786,County,Wayne County,42.2790746,-83.33618799999999
1720,County,Garrett County,39.5681243,-79.29021329999999
1601,County,Carroll County,39.5423418,-77.0564464
2561,County,Stoddard County,36.8680558,-89.9253233
1892,County,Lumpkin County,34.5813972,-83.9744262
2484,County,Pontotoc County,34.7685043,-96.663812
2755,County,Jefferson County,39.5800298,-105.2662931
1459,County,Vernon County,43.5576968,-90.8294002
282,County,Pine County,46.0983087,-92.80707079999999
2355,County,Iroquois County,40.7740275,-87.697554
1943,County,Neshoba County,32.8057157,-89.1705998
424,County,Caddo County,35.10556,-98.3088441
827,County,Alpena County,45.0168239,-83.1116742
538,County,Grant County,47.1981147,-119.3732456
522,County,Giles County,37.3132885,-80.6770787
2852,County,Sunflower County,33.526164,-90.6773046
956,County,Copiah County,31.9012453,-90.37483540000001
1971,County,Pickens County,34.9046217,-82.6483442
2496,County,Randolph County,35.7449531,-79.8296743
3023,County,San Miguel County,37.9781237,-108.1428669
1777,County,Hocking County,39.4909358,-82.4752757
1083,County,Harlan County,36.8890304,-83.2077645
815,County,Wythe County,36.9484414,-81.0848477
1814,County,Jackson County,38.9914998,-94.315422
2793,County,McPherson County,38.3164433,-97.69822719999999
2546,County,Sheridan County,44.787904,-106.925973
1702,County,Fayette County,33.4502206,-84.4802606
776,County,Union County,34.9338651,-80.54384499999999
1293,County,Orange County,33.7174708,-117.8311428
2404,County,Marlboro County,34.5582435,-79.6951103
2008,County,Russell County,32.3552497,-85.1894045
317,County,Tate County,34.6413971,-89.9626799
1599,County,Carroll County,39.5423418,-77.0564464
1356,County,Ripley County,39.0986811,-85.2308414
3145,County,Trempealeau County,44.23975919999999,-91.366216
1168,County,Marion County,29.2787765,-82.12783999999999
2326,County,Haralson County,33.8021715,-85.1900684
224,County,Lake County,42.3689363,-87.8271534
2587,County,Van Wert County,40.871234,-84.56414699999999
1884,County,Lincoln County,35.4637028,-81.20781640000001
678,County,Perry County,40.371376,-77.2405153
279,County,Pike County,41.3361875,-75.06111469999999
628,County,Mason County,47.4251146,-123.1951376
97,County,Bell County,31.134411,-97.5247243
572,County,Jones County,31.5343241,-89.1705998
2678,County,Del Norte County,41.7076287,-123.9659708
635,County,Meade County,44.4415188,-102.6855069
111,County,Cass County,47.2144536,-94.2309171
361,County,Adams County,39.8398269,-104.1930918
2178,County,Caroline County,38.0445557,-77.2864879
2358,County,Jennings County,38.9914998,-85.684578
1600,County,Carroll County,39.5423418,-77.0564464
2148,County,Bradford County,29.97238179999999,-82.1713632
496,County,Ellis County,32.2619765,-96.83509989999999
400,County,Boyle County,37.6526034,-84.8150781
844,County,Austin County,29.8711291,-96.2800864
81,County,Lee County,26.6630286,-81.9534815
1039,County,Gilmer County,34.6935359,-84.4802606
2106,County,Wyoming County,42.64205200000001,-78.2020387
713,County,Scott County,44.6834072,-93.54079089999999
3055,County,Washington County,44.8896877,-92.8577105
3224,County,Saint Francis County,34.9926533,-90.7152749
1173,County,Marion County,29.2787765,-82.12783999999999
559,County,Henry County,33.4347963,-84.14351359999999
1936,County,Mineral County,39.4068988,-78.8835548
270,County,Park County,39.0897928,-105.5943388
1230,County,Morgan County,40.2989226,-103.7289167
524,County,Glenn County,39.6437813,-122.4467238
1897,County,Madison County,38.9041402,-89.9253233
2994,County,Palo Pinto County,32.7511956,-98.31041839999999
818,County,Yazoo County,32.8078912,-90.37483540000001
2486,County,Powhatan County,37.5643209,-77.88245959999999
2684,County,Dinwiddie County,37.0769043,-77.6536125
1403,County,Summit County,41.0918991,-81.5596427
2808,County,Morehouse Parish,32.796224,-91.7538817
1662,County,Decatur County,39.3176186,-85.52002399999999
2016,County,Sanpete County,39.3090085,-111.5706786
2954,County,Lauderdale County,34.8840876,-87.658113
2978,County,Montgomery County,39.1547426,-77.2405153
149,County,Door County,44.8341302,-87.3770488
2720,County,Henderson County,32.1321367,-95.81428849999999
1076,County,Hardee County,27.4501733,-81.8224362
919,County,Carter County,36.2638604,-82.12783999999999
2389,County,Le Sueur County,44.461555,-93.9151438
671,County,Peach County,32.5892926,-83.8260884
853,County,Barton County,38.3613844,-98.7651482
803,County,Wells County,40.7778348,-85.1894045
1031,County,Garvin County,34.7289063,-97.35165579999999
2029,County,Simpson County,31.9017736,-89.9253233
1246,County,Morton County,46.6683872,-101.1621736
969,County,Custer County,38.0615578,-105.3131185
1531,County,Barbour County,31.8172896,-85.35496499999999
1589,County,Carroll County,39.5423418,-77.0564464
2191,County,Cherokee County,34.2514526,-84.4802606
631,County,Mason County,47.4251146,-123.1951376
93,County,Ashe County,36.4339674,-81.47183869999999
2327,County,Hardeman County,35.1229172,-89.0179332
1955,County,Orleans County,43.4088624,-78.2020387
2669,County,Codington County,44.9953593,-97.23487460000001
1437,County,Toombs County,32.0795072,-82.34518899999999
779,County,Upson County,32.9047684,-84.3121264
806,County,White County,34.6567728,-83.7199136
769,County,Union County,34.9338651,-80.54384499999999
378,County,Baker County,44.7652304,-117.67692
1169,County,Marion County,29.2787765,-82.12783999999999
599,County,Lewis County,46.6195461,-122.4554639
1004,County,Elmore County,43.1154284,-115.5264458
2688,County,Edgefield County,33.8015886,-81.9534815
374,County,Anson County,34.9054732,-80.1875065
122,County,Clay County,29.9943564,-81.77870209999999
608,County,Logan County,35.9404623,-97.5247243
1034,County,Geneva County,31.0990456,-85.684578
1128,County,Juneau County,43.8672979,-90.0746767
1660,County,De Soto Parish,32.0310567,-93.66232389999999
1066,County,Grimes County,30.4829853,-95.9832577
1274,County,Oceana County,43.6656285,-86.6611083
2974,County,Montgomery County,39.1547426,-77.2405153
2550,County,Somerset County,40.5292099,-74.64004320000001
1808,County,Jackson County,38.9914998,-94.315422
1215,County,Monroe County,43.2841246,-77.7452081
1453,County,Uvalde County,29.3342663,-99.8124935
3133,County,San Jacinto County,30.5187687,-95.1432068
391,County,Boone County,38.9940572,-84.7315563
2455,County,Nicholas County,38.37676250000001,-84.05902900000001
3263,County,Winchester City,39.1856597,-78.1633341
2557,County,Stephens County,34.5458998,-83.2934086
2493,County,Randolph County,35.7449531,-79.8296743
2683,County,Dickinson County,43.4049388,-95.18492189999999
2653,County,Cheboygan County,45.5472257,-84.56362829999999
2738,County,Jefferson County,39.5800298,-105.2662931
2467,County,Ouachita County,33.5828512,-92.9375739
2965,County,Mille Lacs County,45.9228403,-93.6218744
865,County,Benton County,46.3166362,-119.5021582
1924,County,McNairy County,35.1183208,-88.55653099999999
1081,County,Hardin County,30.364764,-94.315422
2652,County,Chattooga County,34.4632661,-85.31362179999999
746,County,Texas County,37.3673645,-91.9099238
2278,County,Franklin County,40.0154745,-82.99316069999999
2187,County,Cherokee County,34.2514526,-84.4802606
2205,County,Cleburne County,35.4605769,-92.0665197
2898,County,Charlevoix County,45.4342853,-85.4374778
688,County,Posey County,38.0020359,-87.89424509999999
405,County,Brown County,44.45616740000001,-87.9334803
568,County,Iosco County,44.3340462,-83.63862259999999
248,County,Lyon County,38.9524739,-119.1390642
809,County,White County,34.6567728,-83.7199136
939,County,Clarke County,33.9519347,-83.357567
370,County,Allen Parish,30.5887484,-92.8577105
774,County,Union County,34.9338651,-80.54384499999999
1732,County,Grayson County,33.7062406,-96.663812
1664,County,Decatur County,39.3176186,-85.52002399999999
1725,County,Gladwin County,44.0327885,-84.3542049
2268,County,Fluvanna County,37.8532863,-78.24761459999999
351,County,Adair County,37.076403,-85.31362179999999
89,County,Lee County,26.6630286,-81.9534815
1817,County,Johnson County,38.845412,-94.8520636
2807,County,Montezuma County,37.3257517,-108.6175626
1521,County,Audrain County,39.22195300000001,-91.9099238
2571,County,Tattnall County,32.0634576,-82.08429009999999
2540,County,Seminole County,28.7131688,-81.20781640000001
1389,County,Shelby County,35.1268552,-89.9253233
636,County,Meade County,44.4415188,-102.6855069
2606,County,Abbeville County,34.1891221,-82.4752757
2494,County,Randolph County,35.7449531,-79.8296743
816,County,Yates County,42.64308459999999,-77.1485163
2487,County,Prentiss County,34.6324369,-88.5178518
2854,County,Tillamook County,45.5293478,-123.7052374
114,County,Cass County,47.2144536,-94.2309171
176,County,Hart County,34.3500039,-82.95015579999999
785,County,Wasco County,45.0600051,-121.2375121
3062,County,Washington County,44.8896877,-92.8577105
243,County,Luna County,32.3259122,-107.8583868
526,County,Grady County,35.0472662,-97.87216
2481,County,Plymouth County,42.776665,-96.15269850000001
2603,County,Woodford County,40.7128889,-89.1705998
1363,County,Saline County,38.8174853,-97.69822719999999
3050,County,Washington County,44.8896877,-92.8577105
320,County,Todd County,46.0307728,-94.8315488
2660,County,Churchill County,39.6626678,-118.4863963
2705,County,Gillespie County,30.31499299999999,-98.92453429999999
703,County,Salem City,40.0530105,-111.673536
1120,County,Jasper County,32.491436,-81.0754657
642,County,Milam County,30.8092642,-96.9795011
1207,County,Miller County,33.3335556,-93.86553029999999
1868,County,Lincoln County,35.4637028,-81.20781640000001
2400,County,Manistee County,44.2444704,-86.32422249999999
2233,County,Crawford County,41.6661391,-80.2767327
1773,County,Hickman County,35.80127969999999,-87.460397
2342,County,Hertford County,36.3761772,-77.0564464
533,County,Grant County,47.1981147,-119.3732456
808,County,White County,34.6567728,-83.7199136
1829,County,Juniata County,40.5521642,-77.4242972
398,County,Boone County,38.9940572,-84.7315563
2483,County,Poinsett County,35.6078586,-90.6393702
1705,County,Fayette County,33.4502206,-84.4802606
2211,County,Columbia County,33.5098514,-82.25832969999999
1857,County,Letcher County,37.12535099999999,-82.8640623
1422,County,Taylor County,32.2455088,-99.8124935
1180,County,Martin County,27.0804935,-80.4103957
2597,County,Waushara County,44.1313128,-89.20867729999999
2101,County,Winston County,34.1690087,-87.3413599
2375,County,Lamoille County,44.64334179999999,-72.6314026
2838,County,Roscommon County,44.3516109,-84.68974949999999
981,County,Dawson County,34.412912,-84.14351359999999
3283,County,Fredericksburg City,38.3031837,-77.4605399
1700,County,Fayette County,33.4502206,-84.4802606
891,County,Bremer County,42.76108199999999,-92.38136209999999
1451,County,Upshur County,32.7099747,-94.976654
1360,County,Sabine Parish,31.4893252,-93.5003454
729,County,Stark County,40.8684676,-81.2518833
708,County,Scott County,44.6834072,-93.54079089999999
1297,County,Otsego County,42.5779779,-75.06111469999999
1406,County,Sumner County,36.4718084,-86.49965460000001
2155,County,Buchanan County,39.6349791,-94.81059549999999
2387,County,Lawrence County,40.957855,-80.365865
892,County,Brooke County,40.2697757,-80.5660657
267,County,Page County,38.63013309999999,-78.52065
2797,County,Menominee County,45.4995277,-87.5746277
2715,County,Hampshire County,42.3471357,-72.6624209
2696,County,Fairfield County,39.830506,-82.6483442
261,County,Ohio County,40.1111311,-80.610489
594,County,Leake County,32.8073509,-89.4742177
2107,County,Wyoming County,42.64205200000001,-78.2020387
1307,County,Panola County,32.1920035,-94.315422
3271,County,West Baton Rouge Parish,30.4751202,-91.3276422
637,County,Meigs County,39.0874307,-81.9971108
3230,County,Staunton City,38.149576,-79.0716958
1785,County,Houston County,32.4219655,-83.63484299999999
1603,County,Caswell County,36.3860217,-79.29021329999999
190,County,Iowa County,42.9416737,-90.0746767
1010,County,Fannin County,33.5544296,-96.15269850000001
421,County,Butts County,33.2691443,-83.9532571
3097,County,King George County,38.2372863,-77.1485163
833,County,Antrim County,44.9730441,-85.1769095
2677,County,Currituck County,36.4189826,-75.94632399999999
2071,County,Wasatch County,40.3629418,-110.9983515
1959,County,Osceola County,28.1019838,-81.0754657
699,County,Routt County,40.4771623,-107.1011931
2435,County,Mitchell County,36.0277763,-82.1496049
91,County,Ray County,39.3354791,-93.9878427
461,County,Crisp County,31.8875724,-83.804868
2884,County,Assumption Parish,29.9232544,-91.09693999999999
2357,County,Itawamba County,34.2317882,-88.4016041
2781,County,Limestone County,34.78000720000001,-86.9423801
1947,County,Nodaway County,40.2907281,-94.81059549999999
1365,County,Saline County,38.8174853,-97.69822719999999
3217,County,Prince Edward County,37.1982888,-78.4297187
1398,County,Starke County,41.2715616,-86.6207943
1823,County,Johnson County,38.845412,-94.8520636
1427,County,Teller County,38.86115789999999,-105.1726816
700,County,Rowan County,35.6303455,-80.54384499999999
415,County,Burke County,35.7616931,-81.73494199999999
1193,County,Meeker County,45.1353179,-94.5150543
715,County,Scott County,44.6834072,-93.54079089999999
1517,County,Aransas County,28.0761262,-96.9638624
2277,County,Franklin County,40.0154745,-82.99316069999999
1001,County,Elbert County,39.35370040000001,-104.1930918
2420,County,McDonald County,36.617812,-94.315422
1212,County,Monroe County,43.2841246,-77.7452081
3117,County,Plaquemines Parish,29.3240045,-89.4742177
438,County,Clark County,36.0795613,-115.094045
1124,County,Jersey County,39.0704754,-90.37483540000001
1378,County,Seward County,40.9078649,-97.0984646
925,County,Cassia County,42.358036,-113.5728501
1778,County,Hockley County,33.6212592,-102.3463875
100,County,Bibb County,32.7865735,-83.7199136
2489,County,Randolph County,35.7449531,-79.8296743
3214,County,Pointe Coupee Parish,30.6102166,-91.5983959
768,County,Union Parish,32.7859102,-92.38136209999999
605,County,Logan County,35.9404623,-97.5247243
352,County,Adair County,37.076403,-85.31362179999999
2945,County,Jo Daviess County,42.3148804,-90.2244662
2308,County,Grainger County,36.3059333,-83.54965659999999
1966,County,Payette County,44.02051850000001,-116.7205398
2135,County,Barnwell County,33.279925,-81.47183869999999
2104,County,Wyandot County,40.8471492,-83.33618799999999
2716,County,Hempstead County,33.6530112,-93.66232389999999
1693,County,Emanuel County,32.5726629,-82.3017728
3209,County,Hopewell City,37.3043154,-77.28720009999999
1036,County,George County,30.8431226,-88.6723578
1419,County,Taylor County,32.2455088,-99.8124935
3162,County,Fairfax City,38.84622359999999,-77.30637329999999
167,County,Gray County,35.3352558,-100.8903099
2111,County,Yankton County,43.016179,-97.35165579999999
2599,County,Williams County,48.432044,-103.2923954
1914,County,Mahaska County,41.32958800000001,-92.6983868
1123,County,Jerome County,42.712818,-114.3287857
466,County,Curry County,42.54405029999999,-124.2781761
1383,County,Shelby County,35.1268552,-89.9253233
604,County,Logan County,35.9404623,-97.5247243
676,County,Perry County,40.371376,-77.2405153
2936,County,Hood River County,45.5605475,-121.6378798
979,County,Dawson County,34.412912,-84.14351359999999
163,County,Gage County,40.1989041,-96.663812
534,County,Grant Parish,31.6943716,-92.539603
